2010-09-06 07:58:02;10090607574029150;kasir;118.96.226.223;201009100004659;106000
2010-09-06 12:29:43;10090612284546700;kasir;118.96.226.223;201008100004633;44400
2010-09-06 12:29:43;10090612284546700;kasir;118.96.226.223;201009100004633;37400
2010-09-06 13:34:47;10090613340084031;kasir;118.96.226.223;201009100004627;22600
